"","Date","Open","Place","Days","R","RaceName","Odds","Result","name","Distance","FieldCond","ThisRaceOneRound","ThisRaceStretch","ThisRaceElevation","FrameNum","HorseNum","HorseWeight","LastHorseWeight","WeightGain","Burden","Grade1","Grade2","Grade3","Grade4","DateDiff1","DateDiff2","DateDiff3","DateDiff4","Age","Result1","Result2","Result3","Result4","Diff1","Diff2","Diff3","Diff4","Distance1","Distance2","Distance3","Distance4","Spart1","Spart2","Spart3","Spart4","Pass1st1","Pass1st2","Pass1st3","Pass1st4","PassLast1","PassLast2","PassLast3","PassLast4","FirstPace1","FirstPace2","FirstPace3","FirstPace4","LastPace1","LastPace2","LastPace3","LastPace4","OneRound1","OneRound2","OneRound3","OneRound4","Stretch1","Stretch2","Stretch3","Stretch4","Elevation1","Elevation2","Elevation3","Elevation4","DA","RaceNum","Samecond","SamecondNR","Othercond","OthercondNR","SamePlace","SamePlaceNR","SameDist","SameDistNR","LongerDist","LongerDistNR","ShorterDist","ShorterDistNR","EarnedMoney","Money180","Money500","CrudeResult","ThisRaceMoney","LastRaceName","predictPassing"
"3577","2014/11/23",5,"京都",6,6,"3歳上500万下",9.6,4,"http://db.netkeiba.com/horse/2011104476",1800,"良",1607.6,329.1,3,7,11,488,486,2,53,701,701,701,500,22,126,148,217,504,4,5,6,1,0.5,0.9,1,0,100,0,0,0,-0.199999999999996,0.100000000000001,-0.399999999999999,0.300000000000004,4,11,8,6,4,9,9,2,30,36.6,37,37.7,38.2,38,36.1,38.7,163,77.5999999999999,90,90,33.4,-81.6,-23.6,-23.6,0.9,-0.4,1.4,1.4,11,11,6,3.11758046511104,4,1.420399476736,3,1.19598046511104,9,4.02597994184704,0,0,1,0.512,1028,173,1028,0.512,110,"3歳上500万下",0
"3578","2014/10/26",4,"京都",7,7,"3歳上500万下",25.6,9,"http://db.netkeiba.com/horse/2011104831",1800,"良",1607.6,329.1,3,8,11,516,520,-4,55,701,701,701,701,14,148,162,190,217,8,7,2,6,0.8,0.7,0,1.4,0,0,0,0,0.299999999999997,0.899999999999999,2.90000000000001,-0.299999999999997,11,15,5,9,11,11,5,7,36.7,36,36.1,38.3,38.4,37.9,40.2,37.5,0,0,0,90,0,0,0,-23.6,0,0,0,1.4,6,5,4,1.5995392,1,1,3,1.2718592,5,2.5995392,0,0,0,0,890,290,890,0.16777216,0,"3歳上500万下",1
"3579","2014/11/01",4,"京都",8,6,"3歳上500万下",43.9,5,"http://db.netkeiba.com/horse/2011105337",1800,"良",1607.6,329.1,3,7,11,484,482,2,55,701,701,701,701,14,34,56,84,398,4,5,7,8,0.5,0.3,2.3,1.2,0,0,100,100,0,1.1,-1.3,-0.5,6,13,13,9,5,13,11,7,37.7,36.9,29.6,28.6,37.1,38.7,37,38.1,0,90,162.2,162.2,0,-23.6,37.8,37.8,0,1.4,0.1,0.1,18,18,11,3.34537701208883,7,2.327666036736,8,2.04816384,15,5.165999476736,0,0,3,0.507043572088832,1094.6,544.6,1094.6,0.4096,75,"3歳上500万下",1
"3580","2015/02/15",2,"京都",6,7,"4歳上500万下",10.6,3,"http://db.netkeiba.com/horse/2011105370",1800,"良",1607.6,329.1,3,8,11,476,480,-4,56,701,500,500,500,15,211,218,288,302,10,1,11,5,1.7,-0.1,0.8,0.4,-100,0,200,200,-1.3,0.600000000000001,-0.600000000000001,0.700000000000003,4,4,2,6,4,5,2,5,29.2,38,36.5,34.7,37.7,38.9,34.8,35.7,0,77.5999999999999,-98.3000000000002,-175.2,0,-81.6,-83.4,0.700000000000045,0,-0.4,-0.5,-0.1,3,5,4,2.0289741824,1,0.134217728,2,0.543817728,1,1,1,0.134217728,3,1.0289741824,585,0,585,0.64,190,"4歳上500万下",0
"3581","2014/10/12",4,"京都",2,6,"3歳上500万下",6.4,4,"http://db.netkeiba.com/horse/2011105425",1800,"良",1607.6,329.1,3,8,11,490,486,4,55,701,701,701,701,21,98,182,204,336,5,6,6,2,0.3,1.5,0.3,0.1,0,0,0,0,0.699999999999996,-0.399999999999999,0.399999999999999,1.2,11,14,9,10,9,9,7,10,37.5,36.9,37.6,37.9,38.3,36.9,37,38.9,90,77.5999999999999,90,90,-23.6,-81.6,-23.6,-23.6,1.4,-0.4,1.4,1.4,9,8,5,2.2091392,3,1.92768,0,0,6,2.8746752,0,0,2,1.262144,1355,75,1355,0.512,110,"3歳上500万下",1
"3582","2014/11/15",5,"京都",3,7,"3歳上500万下",1.6,1,"http://db.netkeiba.com/horse/2011105545",1800,"良",1607.6,329.1,3,8,11,458,458,0,53,701,701,701,701,55,76,97,140,335,2,2,3,2,0.2,0,0.1,0.1,0,100,100,0,-0.199999999999996,0.199999999999996,-0.100000000000001,0.200000000000003,1,3,1,3,1,4,1,2,37.7,29.4,29.2,37,37.1,38.4,36.6,36.1,90,162.2,162.2,90,-23.6,37.8,37.8,-23.6,1.4,0.1,0.1,1.4,9,11,7,3.81705216,4,2.76768,3,1.37737216,6,3.22313216,1,0.4096,4,2.952,2028.7,1218.7,2028.7,1,750,"3歳上500万下",0
"3583","2014/11/08",5,"京都",1,6,"3歳上500万下",10.4,8,"http://db.netkeiba.com/horse/2011105559",1800,"良",1607.6,329.1,3,8,11,524,530,-6,55,701,500,500,500,161,189,203,224,517,11,1,4,2,1.2,0,0.4,0.3,0,0,0,0,-0.600000000000001,0.399999999999999,0.200000000000003,0,7,3,6,7,5,4,4,3,36,37.3,38,37.2,37.9,37.6,37.6,38.1,0,0,90,90,0,0,-23.6,-23.6,0,0,1.4,1.4,6,13,6,3.2590541824,5,2.11961454592,4,1.6447693824,10,4.86666872832,0,0,1,0.512,1510,0,1200,0.2097152,0,"3歳500万下",0
"3584","2016/01/30",2,"京都",1,7,"4歳上500万下",16.2,3,"http://db.netkeiba.com/horse/2011106088",1800,"重",1607.6,329.1,3,7,11,540,548,-8,57,701,701,701,701,63,105,252,273,895,16,9,6,2,1.8,0.6,0.4,0,200,200,200,200,-1.59999999999999,-0.199999999999996,-0.400000000000006,0.100000000000001,3,3,2,2,3,5,2,2,35.3,35.2,35.3,35.3,35.2,33.6,34.8,34.2,-175.2,-615.4,-175.2,-175.2,0.700000000000045,-329.6,0.700000000000045,0.700000000000045,-0.1,0.8,-0.1,-0.1,4,9,2,0.49545216,5,1.49840869208883,4,1.33063653208883,1,0.32768,2,0.33554432,4,1.33063653208883,800,0,300,0.64,190,"3歳上500万下",0
"3585","2015/02/21",2,"京都",7,7,"4歳上500万下",4.5,1,"http://db.netkeiba.com/horse/2011106121",1800,"良",1607.6,329.1,3,8,11,470,468,2,53,701,701,701,701,13,34,146,168,399,7,7,16,5,1.4,2.1,3.2,2.1,100,-100,0,100,-0.699999999999996,-1.5,-2.9,-2,6,6,1,2,4,5,3,2,28.8,30,36.9,29.6,37.6,37.8,38.7,37,162.2,0,90,162.2,37.8,0,-23.6,37.8,0.1,0,1.4,0.1,9,8,4,2.00295653208883,4,1.445888,4,2.22991616,4,2.00295653208883,1,0.262144,3,1.183744,848,73,848,1,750,"4歳上500万下",0
"3586","2015/11/14",5,"京都",3,6,"3歳上500万下",336.5,13,"http://db.netkeiba.com/horse/2011106527",1800,"稍",1607.6,329.1,3,6,11,456,448,8,55,701,499,499,499,27,65,86,120,636,12,1,2,7,4,0,0.2,1.9,400,400,400,400,-3.5,NA,NA,NA,6,4,3,3,12,1,2,6,34.3,NA,NA,NA,37.9,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,21,23,4,2.5216,14,7.25677627392,1,0.0858993459200001,0,0,0,0,18,9.77837627392,683.4,53,233.4,0.068719476736,0,"3歳上500万下",0
"3587","2016/02/07",2,"京都",4,3,"4歳上500万下",35.2,5,"http://db.netkeiba.com/horse/2011109009",1800,"良",1607.6,329.1,3,8,11,482,490,-8,55,701,701,701,701,21,29,64,85,966,7,10,10,7,1.4,1.5,2.5,0.8,-100,0,-200,200,-0.799999999999997,-0.800000000000004,-1.1,-0.100000000000001,8,7,8,10,8,9,9,9,30.8,38.7,37.5,35.5,38.6,38.4,38.6,37.1,77.5999999999999,114.6,90,-291.4,-81.6,21.1,-23.6,-172.5,-0.4,-1.5,1.4,0.5,30,33,7,3.0653359104,4,0.99426107392,0,0,3,1.646217728,5,1.63426107392,3,0.7791181824,1965.8,0,1207,0.4096,75,"4歳上500万下",1
"3588","2016/05/15",3,"京都",8,7,"4歳上500万下",7.3,1,"http://db.netkeiba.com/horse/2012100243",1800,"良",1607.6,329.1,3,7,11,476,474,2,57,701,701,701,701,21,36,162,174,455,4,9,5,8,0,1.6,1,0.7,0,0,-200,-100,1.4,-0.800000000000004,0.399999999999999,0.300000000000004,13,11,6,11,11,7,9,11,35.6,36.8,37.5,30,38.8,36.8,38.6,39.2,0,90,90,0,0,-23.6,-23.6,0,0,1.4,1.4,0,12,13,8,2.81430392832,5,2.039269888,5,1.55498872832,10,4.12688443392,3,0.7266893824,0,0,889.1,185,889.1,1,750,"4歳上500万下",1
"3589","2015/10/12",4,"京都",3,8,"3歳上500万下",2,7,"http://db.netkeiba.com/horse/2012101373",1800,"良",1607.6,329.1,3,7,11,504,504,0,53,701,701,700,NA,43,72,212,NA,212,3,4,1,NA,0.4,0.6,0,NA,100,100,0,NA,-0.100000000000001,-0.599999999999994,0,NA,1,1,1,NA,3,1,1,NA,29.5,28.8,37,NA,36.8,38.7,39.2,NA,162.2,162.2,90,NA,37.8,37.8,-23.6,NA,0.1,0.1,1.4,NA,4,3,1,0.512,2,1.64,0,0,1,1,0,0,2,1.152,900,300,900,0.262144,0,"3歳上500万下",0
"3590","2015/11/07",5,"京都",1,7,"3歳上500万下",113.6,9,"http://db.netkeiba.com/horse/2012101646",1800,"良",1607.6,329.1,3,8,11,490,486,4,55,701,701,500,500,21,112,146,167,475,8,15,1,2,2.3,3.7,-0.1,0.1,0,0,0,0,-2.1,-2.5,0.300000000000004,0.199999999999996,3,12,2,4,2,11,3,2,36.5,36.2,37.1,36.2,38.3,37.6,38.6,38.8,0,77.5999999999999,90,0,0,-81.6,-23.6,0,0,-0.4,1.4,0,10,13,9,3.89490747392,4,0.95912680751104,7,2.46488645632,8,3.87118302511104,0,0,5,0.98285125632,990,660,990,0.16777216,0,"3歳上500万下",0
"3591","2016/04/24",3,"京都",2,8,"4歳上500万下",23.7,9,"http://db.netkeiba.com/horse/2012102014",1800,"良",1607.6,329.1,3,7,11,514,504,10,55,701,701,701,701,99,105,126,141,442,11,10,7,13,1.1,1.1,0.9,2.4,0,0,0,0,-0.699999999999996,-0.5,-0.799999999999997,-2.2,3,7,3,8,3,7,2,3,38.8,36.8,37.4,37.5,37.2,38.1,38.1,39,0,0,77.5999999999999,77.5999999999999,0,0,-81.6,-81.6,0,0,-0.4,-0.4,10,10,7,1.11188801224704,3,1.589824,3,1.2415919104,8,2.20625985224704,0,0,2,0.49545216,600,0,600,0.16777216,0,"4歳上500万下",0
"3592","2015/10/17",4,"京都",4,6,"3歳上500万下",27.1,11,"http://db.netkeiba.com/horse/2012102279",1800,"良",1607.6,329.1,3,8,11,484,472,12,55,701,701,701,701,21,55,91,189,426,9,7,13,10,1.4,0.8,1.6,1.4,0,100,600,600,-0.600000000000001,-0.799999999999997,-1.09999999999999,-0.299999999999997,10,2,10,12,8,1,13,12,37.5,29.2,34.5,34.6,39.5,37.6,36.2,35.7,90,162.2,77.5999999999999,90,-23.6,37.8,-81.6,-23.6,1.4,0.1,-0.4,1.4,10,10,2,1.16777216,8,1.316441030656,1,1,3,0.42144366592,0,0,7,2.062769524736,500,0,500,0.1073741824,0,"3歳上500万下",1
"3593","2016/01/10",1,"京都",3,7,"4歳上500万下",20.1,1,"http://db.netkeiba.com/horse/2012102604",1800,"良",1607.6,329.1,3,7,11,488,490,-2,53,701,701,701,701,29,48,64,77,456,6,2,11,11,1.4,0.4,0.8,4,0,200,-200,-200,-1.2,-0.400000000000006,-0.700000000000003,-3.6,4,1,3,2,2,1,2,3,37.3,36.7,35.8,35.8,37.5,36.8,36,35.4,114.6,-291.4,7.59999999999991,-475.5,21.1,-172.5,37.1,-196.8,-1.5,0.5,1.1,0.3,11,15,11,4.41034489688883,4,1.7469952,0,0,6,2.06803173208883,4,0.8701083648,5,3.2192,1402,300,1402,1,750,"3歳上500万下",0
"3594","2016/01/16",1,"京都",5,7,"4歳上500万下",10.5,2,"http://db.netkeiba.com/horse/2012102956",1800,"良",1607.6,329.1,3,8,11,512,508,4,56,701,701,701,701,98,117,132,146,342,7,3,5,11,0.8,0.3,0.6,1.2,0,0,100,-200,-0.600000000000001,0.399999999999999,-0.100000000000001,0.299999999999997,3,3,6,10,2,8,4,11,37.5,39.2,29.3,35.2,37,37.4,37.5,35.9,0,90,162.2,-7.5,0,-23.6,37.8,36.1,0,1.4,0.1,0,8,10,7,2.8235080704,3,0.70521454592,1,0.262144,6,2.33197627392,2,0.6193741824,2,0.57737216,855,265,855,0.8,300,"3歳上500万下",0
"3595","2016/01/11",1,"京都",4,3,"4歳上500万下",11.5,7,"http://db.netkeiba.com/horse/2012103182",1800,"良",1607.6,329.1,3,6,11,444,438,6,54,701,701,701,500,30,141,156,190,400,9,13,4,1,1,1.1,0.4,0,-200,0,-200,-400,0.399999999999999,0.700000000000003,0.600000000000001,0.399999999999999,10,13,9,5,11,13,10,3,36.6,36.8,35.5,35.6,36.3,35.7,35.6,36.8,-98.3000000000002,-33.3000000000002,-33.3000000000002,-98.3000000000002,-83.4,63,63,-83.4,-0.5,2.3,2.3,-0.5,1,8,5,1.712093659136,3,1.80777216,2,0.6193741824,1,0.068719476736,5,2.83177216,2,0.6193741824,875,110,875,0.262144,0,"3歳上500万下",1
"3596","2015/11/22",5,"京都",6,7,"3歳上500万下",22.1,13,"http://db.netkeiba.com/horse/2012104654",1800,"良",1607.6,329.1,3,6,11,452,452,0,55,701,701,701,701,105,119,176,253,343,8,9,5,7,0.6,1.8,0.4,1.6,0,-400,-200,-600,-0.100000000000001,-1.6,-0.0999999999999943,-1.3,4,3,2,6,3,4,4,5,34.9,34.8,36.4,39.2,35.5,35.5,33.7,35.7,-7.5,-98.3000000000002,NA,-481.4,36.1,-83.4,NA,-144.5,0,-0.5,NA,0.6,1,7,6,3.22708736,1,0.262144,2,1.4096,2,1.0097152,5,2.47951616,0,0,952,72,952,0.068719476736,0,"足立山特別(500万下)",0
"3597","2015/10/11",4,"京都",2,7,"3歳上500万下",264.5,8,"http://db.netkeiba.com/horse/2012104947",1800,"良",1607.6,329.1,3,7,11,504,500,4,55,701,499,499,499,28,54,83,243,407,12,5,2,3,2.3,1,0.9,1,400,400,400,400,-0.5,NA,NA,NA,14,3,2,2,15,4,2,2,34.6,NA,NA,NA,37.6,NA,NA,NA,90,NA,NA,NA,-23.6,NA,NA,NA,1.4,NA,NA,NA,9,9,4,0.46841987072,5,3.0593152,2,0.3170893824,1,0.1073741824,0,0,8,3.42036088832,552,182,552,0.2097152,0,"3歳上500万下",0
"3598","2016/10/15",4,"京都",4,6,"3歳上500万下",7.8,6,"http://db.netkeiba.com/horse/2012105451",1800,"良",1607.6,329.1,3,8,11,484,484,0,54,701,701,701,701,6,27,97,118,602,6,15,5,2,1.9,3.8,1.3,0.6,0,400,100,100,-1.9,-3.09999999999999,-1.3,-0.599999999999994,1,3,1,1,1,3,1,1,36.3,33.7,29.4,30.6,37.9,39.2,39.1,38.2,0,90,131.8,131.8,0,-23.6,68.8,68.8,0,1.4,-0.5,-0.5,15,14,4,2.33728,7,2.44675312041984,5,2.3168733093888,6,2.6445533093888,0,0,5,2.13947981103104,2456.4,506.4,1856.4,0.32768,0,"3歳上500万下",0
"3599","2016/05/29",3,"京都",12,7,"4歳上500万下",165.3,13,"http://db.netkeiba.com/horse/2012106220",1800,"良",1607.6,329.1,3,6,11,470,469,1,57,499,701,701,701,53,106,210,218,701,2,13,15,9,1.1,1.3,1.9,1.1,400,800,650,800,NA,-1,-1.7,-0.799999999999997,1,4,2,NA,2,9,3,NA,NA,33.5,31.2,33.8,NA,35.5,37.5,33.7,NA,162.2,163,607.6,NA,37.8,33.4,-670.9,NA,0.1,0.9,0.8,15,17,8,2.13817013960704,3,1.202937204736,0,0,1,0.068719476736,0,0,10,3.27238786760704,1026,36,736,0.068719476736,0,"JRA交流由良川特別",0
"3600","2016/10/10",4,"京都",3,8,"3歳上500万下",12.1,1,"http://db.netkeiba.com/horse/2013100411",1800,"稍",1607.6,329.1,3,8,11,526,528,-2,55,500,500,500,NA,36,79,100,NA,100,12,2,4,NA,2.1,0.2,0.9,NA,0,-100,-100,NA,-1.1,0.199999999999996,-0.399999999999999,NA,10,12,13,NA,15,6,5,NA,35.8,30.6,29.9,NA,36.6,38.8,39.6,NA,-7.5,77.5999999999999,77.5999999999999,NA,36.1,-81.6,-81.6,NA,0,-0.4,-0.4,NA,3,3,0,0,3,1.39789934592,0,0,1,0.0858993459200001,2,1.312,0,0,262,262,262,1,750,"3歳未勝利",1
"3601","2016/10/08",4,"京都",1,6,"3歳上500万下",8.3,9,"http://db.netkeiba.com/horse/2013102362",1800,"良",1607.6,329.1,3,8,11,444,438,6,55,701,701,701,701,133,147,168,181,413,4,2,4,2,1.1,0.2,1.7,0.1,0,0,0,0,-0.399999999999999,0.299999999999997,-1.40000000000001,0.399999999999999,11,8,3,3,4,1,3,3,36.5,35.9,35.4,37.8,38,38.3,37.3,37.1,0,0,0,90,0,0,0,-23.6,0,0,0,1.4,11,12,7,3.68896,5,2.96736,5,3.624,5,2.95168,0,0,7,3.70464,1660,510,1660,0.16777216,0,"3歳500万下",0
"3602","2016/10/22",4,"京都",6,6,"3歳上500万下",33.7,6,"http://db.netkeiba.com/horse/2013102552",1800,"良",1607.6,329.1,3,8,11,472,462,10,53,701,701,701,701,147,161,181,244,315,9,4,6,10,1.9,1.7,0.8,1.9,0,0,400,400,-0.799999999999997,-0.700000000000003,0.200000000000003,-1.4,10,11,7,4,9,13,10,5,36.5,35.9,33.7,35.6,38,38.3,39,36.4,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,0.67977216,3,1.461897728,4,1.141669888,2,0.67977216,0,0,3,1.461897728,810,110,810,0.32768,0,"3歳500万下",1
"3603","2016/10/09",4,"京都",2,6,"3歳上500万下",67.6,9,"http://db.netkeiba.com/horse/2013103758",1800,"重",1607.6,329.1,3,7,11,500,504,-4,50,500,500,500,500,43,64,85,105,155,12,4,5,10,3.5,0.6,0.4,1.1,100,100,0,200,-3.1,-0.600000000000001,-0.100000000000001,-1.1,3,2,1,1,7,1,4,1,29.5,30.1,38.3,34.9,38.6,39.9,39.3,35.9,162.2,162.2,77.5999999999999,-481.4,37.8,37.8,-81.6,-144.5,0.1,0.1,-0.4,0.6,4,5,2,0.202937204736,3,1.00749934592,0,0,2,0.478319476736,0,0,3,0.73211707392,120,120,120,0.16777216,0,"3歳未勝利",0
"3604","2016/10/09",4,"京都",2,8,"3歳上500万下",2.4,2,"http://db.netkeiba.com/horse/2013110103",1800,"重",1607.6,329.1,3,7,11,496,492,4,55,701,701,701,701,21,64,85,133,316,3,2,2,15,0.7,0,0.4,4.1,0,100,0,200,0.0999999999999943,0.0999999999999943,-0.399999999999999,-4,4,4,1,2,5,3,1,2,37.5,30.2,37.1,34.7,39.3,38.8,37.4,37,90,162.2,77.5999999999999,-291.4,-23.6,37.8,-81.6,-172.5,1.4,0.1,-0.4,0.5,6,6,0,0,6,3.92398046511104,2,1.64,3,2.44,0,0,3,1.48398046511104,1602.4,1422.4,1602.4,0.8,300,"3歳上500万下",0
"3605","2004/01/10",1,"京都",2,6,"4歳上500万下",63.8,11,"http://db.netkeiba.com/horse/1997104815",1800,"良",1607.6,329.1,3,7,12,478,470,8,57,701,499,701,701,21,222,238,559,1521,6,4,6,12,1.2,1.2,0.9,4.8,100,300,0,0,0.200000000000003,NA,-0.600000000000001,NA,13,5,6,5,14,5,3,7,29.5,NA,36.6,NA,39.2,NA,37.5,NA,77.5999999999999,NA,135.1,NA,-81.6,NA,-24.8,NA,-0.4,NA,2.4,NA,31,33,5,1.5886470873088,6,2.0720507813888,3,0.3086470873088,1,0.32768,8,2.4933378686976,2,0.83968,1672,0,734.8,0.1073741824,0,"3歳上500万下",0
"3606","2004/01/10",1,"京都",2,5,"4歳上500万下",14.6,3,"http://db.netkeiba.com/horse/1999103577",1800,"良",1607.6,329.1,3,7,12,476,472,4,55,701,701,701,701,13,35,55,77,763,7,7,8,2,1.7,1.4,1.3,0.9,100,100,0,0,-1.2,0,-1.3,-0.700000000000003,7,14,2,2,6,11,2,2,29.4,29.2,36.8,36.7,39.3,39.1,39.4,38.9,77.5999999999999,77.5999999999999,0,0,-81.6,-81.6,0,0,-0.4,-0.4,0,0,25,24,13,5.62790656,3,1.862144,3,1.4193152,7,3.02068736,0,0,9,4.4693632,2804,375,1734,0.64,190,"3歳上500万下",0
"3607","2004/05/08",3,"京都",5,8,"4歳上500万下",2.6,12,"http://db.netkeiba.com/horse/1999106796",1800,"良",1607.6,329.1,3,7,12,452,446,6,57,701,701,701,701,20,124,139,160,881,2,2,4,2,0.5,0.5,0.3,1,0,0,0,0,-0.5,-0.299999999999997,-0.199999999999996,-0.899999999999999,1,3,2,2,1,3,2,2,36.9,36.8,37.2,36.2,37.8,39,37.7,38.2,90,0,90,0,-23.6,0,-23.6,0,1.4,0,1.4,0,17,17,8,4.341577728,3,1.380719476736,4,3.04,7,4.420719476736,0,0,4,1.301577728,2305,1010,1610,0.0858993459200001,0,"4歳上500万下",0
"3608","2004/02/22",2,"京都",8,8,"4歳上500万下",5.8,7,"http://db.netkeiba.com/horse/1999106859",1800,"良",1607.6,329.1,3,6,12,434,438,-4,55,701,701,701,1100,28,140,161,412,777,4,14,13,10,1.1,2.4,1.3,2.3,0,0,0,0,-1.1,-2.1,-1.1,-1.9,1,4,5,7,1,2,5,5,37.5,37.4,36.4,37.2,40.6,36.3,40.4,39.2,114.6,-59.5,114.6,114.6,21.1,19.1,21.1,21.1,-1.5,-2.3,-1.5,-1.5,10,12,3,0.6356950581248,1,0.134217728,0,0,4,0.7699127861248,0,0,0,0,1881.7,110,110,0.262144,0,"4歳上500万下",0
"3609","2004/02/08",2,"京都",4,8,"4歳上500万下",21.9,11,"http://db.netkeiba.com/horse/2000100205",1800,"良",1607.6,329.1,3,6,12,476,472,4,56,701,701,701,701,21,29,43,50,490,12,8,4,2,2,0.8,0.6,0.2,0,0,100,100,-0.899999999999999,0.299999999999997,1,0.800000000000004,16,14,16,15,14,10,10,7,36.8,37.4,29.5,29.5,38.5,37.8,39.5,39.2,0,0,77.5999999999999,77.5999999999999,0,0,-81.6,-81.6,0,0,-0.4,-0.4,18,23,18,6.05693936943104,5,2.854144,7,1.00696850432,10,4.00891963392,0,0,13,4.90216373551104,1747,1240,1747,0.1073741824,0,"4歳上500万下",1
"3610","2004/11/14",5,"京都",4,7,"3歳上500万下",143.3,16,"http://db.netkeiba.com/horse/2000100553",1800,"稍",1607.6,329.1,3,6,12,482,476,6,57,701,701,701,500,14,92,112,463,505,13,13,5,1,1.4,1.7,0.9,-0.1,600,800,800,800,-0.899999999999999,-1.3,0,0,7,3,10,2,7,4,9,4,34.2,34.8,34.6,35.1,35.9,36.4,36.8,37.8,7.59999999999991,162.2,162.2,162.2,37.1,37.8,37.8,37.8,1.1,0.1,0.1,0.1,7,7,1,0.068719476736,5,3.078319476736,0,0,0,0,0,0,6,3.147038953472,1105,75,975,0.035184372088832,0,"3歳上500万下",0
"3611","2005/01/16",1,"京都",6,8,"4歳上500万下",494.9,14,"http://db.netkeiba.com/horse/2000100776",1800,"稍",1607.6,329.1,3,6,12,490,486,4,57,701,701,701,499,22,35,42,60,595,13,8,13,6,2.4,1.5,2.3,2.3,0,100,100,-70,-1.5,-0.800000000000004,-1.1,NA,9,9,11,2,6,6,11,5,35.9,29.2,29.7,NA,39.4,39.3,40,NA,90,77.5999999999999,77.5999999999999,NA,-23.6,-81.6,-81.6,NA,1.4,-0.4,-0.4,NA,20,20,2,0.9073741824,11,4.70255861858304,1,0.04398046511104,5,2.038237659136,2,1.32768,6,2.24401514184704,609.6,2.5,351.7,0.0549755813888,0,"3歳上500万下",1
"3612","2004/02/15",2,"京都",6,6,"4歳上500万下",14.6,13,"http://db.netkeiba.com/horse/2000100947",1800,"良",1607.6,329.1,3,6,12,522,518,4,56,701,701,701,701,22,35,260,322,420,7,11,14,11,0.8,2.1,2.3,4.1,0,0,100,100,-0.5,-1.7,-0.399999999999999,-2.6,4,4,13,11,2,3,15,13,37.1,37.8,28.2,29.1,37.9,37.7,38.4,39.3,0,0,77.5999999999999,77.5999999999999,0,0,-81.6,-81.6,0,0,-0.4,-0.4,9,8,4,0.6446645248,4,2.0227477413888,4,2.1695181824,2,0.3695181824,0,0,6,2.2978940837888,710,0,710,0.068719476736,0,"4歳上500万下",1
"3613","2004/02/21",2,"京都",7,12,"4歳上500万下",17.5,6,"http://db.netkeiba.com/horse/2000101916",1800,"良",1607.6,329.1,3,6,12,504,510,-6,56,701,701,701,701,20,34,133,153,476,8,11,12,11,1.5,0.7,2.6,1.9,0,100,0,0,-1,0.800000000000004,-1,-1.1,5,9,14,8,9,11,12,11,36.6,29.9,37.3,37.7,38.3,39.2,38.4,38.8,0,162.2,0,90,0,37.8,0,-23.6,0,0.1,0,1.4,10,9,6,2.23753070592,3,0.4244635648,4,0.76747374592,4,0.57076088832,0,0,5,2.0912333824,575,0,575,0.32768,0,"4歳上500万下",1
"3614","2004/02/01",2,"京都",2,8,"4歳上500万下",9.4,3,"http://db.netkeiba.com/horse/2000103036",1800,"良",1607.6,329.1,3,8,12,476,485,-9,56,499,701,701,500,18,204,217,239,455,3,12,4,1,0.7,1.3,0.6,-0.4,0,-200,-200,-200,0.299999999999997,-0.699999999999996,-0.100000000000001,0.299999999999997,8,9,11,9,6,7,6,4,37.8,34.8,35.8,36.1,39.4,37.7,36.3,35,NA,-19,-81.4000000000001,-475.5,NA,67,-27.4,-196.8,NA,-0.5,1.1,0.3,2,8,7,3.33147981103104,1,0.512,0,0,1,0.64,6,3.15949934592,1,0.04398046511104,1028,100,1028,0.64,190,"フレンドリーステッキ",1
"3615","2005/01/15",1,"京都",5,5,"4歳上500万下",14.9,5,"http://db.netkeiba.com/horse/2000103616",1800,"良",1607.6,329.1,3,6,12,516,508,8,57,701,701,701,499,28,42,70,88,909,8,9,6,1,0.6,2.3,1.5,-0.9,0,100,100,-100,-0.600000000000001,-1.8,-1.4,NA,1,3,2,NA,1,5,3,NA,36.7,29.4,30.2,NA,38.6,39.1,38.2,NA,90,77.5999999999999,163,NA,-23.6,-81.6,33.4,NA,1.4,-0.4,0.9,NA,17,17,11,5.81033472,3,1.543817728,3,1.5373952,4,2.4193152,2,1.8,8,3.134837248,1884.7,55,1664.7,0.4096,75,"3歳上500万下",0
"3616","2005/02/20",2,"京都",8,8,"4歳上500万下",5,7,"http://db.netkeiba.com/horse/2000104011",1800,"不",1607.6,329.1,3,6,12,472,468,4,54,701,701,701,701,35,56,77,218,812,6,2,6,6,0.7,0.2,0.5,2.4,0,100,0,-800,0.600000000000001,0,0.299999999999997,-0.399999999999999,16,12,6,7,9,1,9,5,35.5,30,36.1,38,38.6,38.3,37,38.4,0,77.5999999999999,-98.3000000000002,-19,0,-81.6,-83.4,67,0,-0.4,-0.5,-0.5,26,32,0,0,16,6.53321182511104,5,1.74903262511104,7,2.28642782511104,4,1.93536,5,2.311424,2993,300,1240,0.262144,0,"4歳上500万下",1
